0.48166,0.69244,0.46711,0.47921,0.51349,0.31366,0.3326,0.54343,0.52451,0.49294,0.299,0.11864,0.40554,0.6823,0.26513,0.25559
0.53896,0.39216,0.48788,0.18339,0.71203,0.88769,0.42031,0.2729,0.7538,0.80489,0.6171,0.68832,0.72308,0.093367,0.41574,0.34328
0.37941,0.52609,0.21929,0.45264,0.24268,0.73105,0.69429,0.50403,0.65468,0.45562,0.38375,0.70178,0.51299,0.55251,0.45279,0.54454
0.63196,0.17134,0.51583,0.74955,0.45231,0.42169,0.50804,0.84581,0.3168,0.34922,0.41523,0.5884,0.089837,0.75325,0.12108,0.40257
0.32184,0.40564,0.80555,0.19907,0.37996,0.38172,0.54515,0.43327,0.36051,0.5054,0.36981,0.63294,0.49828,0.42052,0.63661,0.52391
0.92641,0.51429,0.45808,0.31375,0.25415,0.57971,0.15372,0.13225,0.088578,0.15044,0.48926,0.40759,0.65853,0.18431,0.6497,0.45713
0.21183,0.26109,0.41053,0.51199,0.36021,0.42503,0.84912,0.65666,0.86779,0.1323,0.46862,0.84044,0.57758,0.79579,0.23787,0.35007
0.47213,0.47434,0.60257,0.33945,0.77663,0.48203,0.67472,0.65247,0.20132,0.35638,0.025466,0.31929,0.30843,0.54111,0.20725,0.43964
0.1722,0.29408,0.45148,0.50269,0.67012,0.49812,0.67647,0.40557,0.26044,0.17183,0.57437,0.85103,0.17979,0.59638,0.85087,0.78432
0.70856,0.66717,0.30831,0.64391,0.25101,0.43305,0.69,0.67018,0.87282,0.17678,0.28821,0.58045,0.68671,0.50801,0,0.59816
0.77492,0.74715,0.72996,0.39902,0.25593,0.6418,0.57045,0.77996,0.51662,0.20108,0.32933,0.81524,0.14133,0.32723,0.7242,0.061643
0.37057,0.35732,0.43555,0.4889,0.63062,0.28204,0.40323,0.60159,0.24219,0.34775,0.40863,0.83892,0.3352,1,0.60161,0.55229
0.48448,0.59183,0.6066,0.69862,0.66288,0.43215,0.0052502,0.3377,0.23939,0.87446,0.54056,0.58157,0.71701,0.61648,0.90856,0.51125
0.72116,0.43202,0.7547,0.32102,0.59905,0.42069,0.79286,0.52696,0.65396,0.87658,0.41663,0.57375,0.67257,0.59882,0.63225,0.39268
0.86016,0.72535,0.76158,0.57696,0.62193,0.71121,0.52813,0.73699,0.74174,0.84848,0.60347,0.18802,0.63329,0.48349,0.4883,0.54174
0.73951,0.40739,0.42926,0.67193,0.45248,0.53399,0.50496,0.48763,0.7222,0.33451,0.043887,0.49213,0.40304,0.49348,0.90595,0.288
