0.4108,0.89197,0.12446,0.49889,0.21326,0.75393,0.77723,0.29848,0.67215,0.58232,0.45112,0.5891,0.3046,0.77095,0.81696,0.90647
0.57318,0.53497,0.60568,0.3873,0.29465,0.58742,0.61526,0.41184,0.46433,0.41097,0.84956,0.52459,0.43873,0.78408,0.44945,0.40994
0.35997,0.42443,0.40975,0.21111,0.34209,0.95314,0.4381,0.37842,0.44591,0.40631,0.79406,0.54771,0.6377,0.34976,0.33574,0.31034
0.42119,0.39817,0.66645,0.60692,0.49052,0.96096,0.34295,0.68383,0.80157,0.50186,0.41356,0.81514,0.40272,0.27164,0.34315,0.17522
0.67196,0.66425,0.20905,0.58769,0.17222,0.82402,0.24472,0.41246,0.24116,0.21855,0.75198,0.50267,0.42229,0.78941,0.62099,0.53114
0.59179,0.44929,0.88317,0.63974,0.56987,0.24306,0.40469,0.2988,0.61262,0.60554,0.8198,0.93818,0.22253,0.34602,0.31723,0.38372
0.23286,0.50381,0.55695,0.15074,0.71186,0.20904,0.45797,0.76509,0.56451,0.57171,0.62222,0.68444,0.87376,0.79481,0.90906,0.69549
0.84796,0.67245,0.196,0.65921,0.26666,0.73184,0.21958,0.80987,0.49258,0.67018,0.66733,0.42036,0.21422,0.59116,0.40403,0.81542
0.9469,0.18159,0.41494,0.55945,1,0.60085,0.18552,0.53346,0.63201,0.75847,0.24963,0.25023,0.43454,0.47373,0.17884,0.79121
0.59475,0.21655,0.74863,0.39418,0.44178,0.44687,0.82665,0.56168,0.4514,0.63209,0.14346,0.99897,0.29235,0.51579,0.4397,0.49444
0.44959,0.72683,0.26553,0.54232,0.84049,0.21378,0.47995,0.77727,0.49827,0.50882,0.1129,0.49786,0.66149,0.56728,0.26101,0.73319
0.6417,0.30737,0.54542,0.49044,0.48771,0.81069,0.98174,0.79955,0.45882,0.59233,0.56947,0.3914,0.6075,0.24757,0.44035,0.9438
0.63474,0.41954,0.343,0.25757,0.16534,0.38467,0.75719,0.074888,0.84383,0.16231,0.35662,0.55945,0.52398,0.72635,0.12575,0.73593
0.5801,0.55505,0.51936,0.75815,0.67292,0.46443,0.3102,0.23971,0.29672,0.50017,0.43607,0.36552,0.66987,0.31586,0.28552,0.7265
0.2895,0.58255,0.65837,0.70045,0.83872,0.5427,0.24997,0.20812,0.51531,0.74805,0.69996,0.72638,0,0.70394,0.7632,0.61422
0.72571,0.58725,0.31634,0.79028,0.51112,0.38283,0.59115,0.49245,0.81366,0.32465,0.34905,0.41123,0.44048,0.53396,0.77454,0.60203
